stimulus_id,seed,exemplar,shape_level,shape_family,appendage_level,appendage_family,appendage_count,texture_level,texture_family,colour_level,colour_name,colour_hue_deg,colour_chroma,colour_luminance_Lstar,srgb_r,srgb_g,srgb_b,srgb_relative_luminance,body_area_vector,body_perimeter_vector,body_area_pixels,object_area_pixels,body_bbox_width,body_bbox_height,object_bbox_width,object_bbox_height,svg_path,png_path,body_mask_path,object_mask_path
microbe_02027,846853795,2,4,penta_lobed,1,straight,16,4,cells,2,lime,95,48.0,60.0,162,145,56,0.2821770387244846,62280.943384066224,1038.6679050574662,62716,67369,319.255393687186,312.6885331792078,394.54935861857894,424.0029858700363,svg/microbe_02027.svg,png/microbe_02027.png,masks/body/microbe_02027.png,masks/object/microbe_02027.png
microbe_02028,681619660,3,4,penta_lobed,1,straight,16,4,cells,2,lime,95,48.0,60.0,162,145,56,0.2821770387244846,62280.94338405132,1056.035461625669,62716,67276,317.3787513607576,312.237426286562,434.2763802685017,389.5049767643386,svg/microbe_02028.svg,png/microbe_02028.png,masks/body/microbe_02028.png,masks/object/microbe_02028.png
microbe_02029,2136792590,0,4,penta_lobed,1,straight,16,4,cells,3,green,145,48.0,60.0,81,161,94,0.280472207918802,62280.943384073675,1054.2325718384204,62721,67421,322.0817276564658,310.20917496302815,416.75304283073126,412.171932465419,svg/microbe_02029.svg,png/microbe_02029.png,masks/body/microbe_02029.png,masks/object/microbe_02029.png
microbe_02030,1643520209,1,4,penta_lobed,1,straight,16,4,cells,3,green,145,48.0,60.0,81,161,94,0.280472207918802,62280.9433840625,1052.0511121232475,62717,67252,325.25241074193775,306.6255305191752,412.8870965495364,410.0969759116339,svg/microbe_02030.svg,png/microbe_02030.png,masks/body/microbe_02030.png,masks/object/microbe_02030.png
microbe_02031,86809608,2,4,penta_lobed,1,straight,16,4,cells,3,green,145,48.0,60.0,81,161,94,0.280472207918802,62280.94338405132,1017.9804488971517,62711,67277,315.5690330997445,308.64524297866046,402.55678242723457,416.6280922644514,svg/microbe_02031.svg,png/microbe_02031.png,masks/body/microbe_02031.png,masks/object/microbe_02031.png
microbe_02032,932812754,3,4,penta_lobed,1,straight,16,4,cells,3,green,145,48.0,60.0,81,161,94,0.280472207918802,62280.94338406995,1042.2817653093684,62696,67538,318.83959857960326,311.0345414021659,418.0660019275841,415.61170072927393,svg/microbe_02032.svg,png/microbe_02032.png,masks/body/microbe_02032.png,masks/object/microbe_02032.png
microbe_02033,468738035,0,4,penta_lobed,1,straight,16,4,cells,6,violet,275,48.0,60.0,80,147,229,0.2823005310965488,62280.943384073675,1054.2325718384204,62721,67400,322.0817276564658,310.20917496302815,417.0031062597117,415.2156072577336,svg/microbe_02033.svg,png/microbe_02033.png,masks/body/microbe_02033.png,masks/object/microbe_02033.png
microbe_02034,485795106,1,4,penta_lobed,1,straight,16,4,cells,6,violet,275,48.0,60.0,80,147,229,0.2823005310965488,62280.94338405505,1047.152345790329,62699,67309,325.06383477764194,300.6105427948269,432.84437246211866,402.555117626999,svg/microbe_02034.svg,png/microbe_02034.png,masks/body/microbe_02034.png,masks/object/microbe_02034.png
microbe_02035,1768321627,2,4,penta_lobed,1,straight,16,4,cells,6,violet,275,48.0,60.0,80,147,229,0.2823005310965488,62280.94338405877,1036.5062890787208,62709,66997,311.66237534324284,311.9656293526259,410.64455338252907,390.0562108609323,svg/microbe_02035.svg,png/microbe_02035.png,masks/body/microbe_02035.png,masks/object/microbe_02035.png
microbe_02036,639837505,3,4,penta_lobed,1,straight,16,4,cells,6,violet,275,48.0,60.0,80,147,229,0.2823005310965488,62280.9433840625,1079.844091686492,62697,67308,323.50758970267157,312.56484233309186,432.539643681465,393.82109556106496,svg/microbe_02036.svg,png/microbe_02036.png,masks/body/microbe_02036.png,masks/object/microbe_02036.png
microbe_02037,487426393,0,4,penta_lobed,1,straight,16,4,cells,7,magenta,320,48.0,60.0,183,122,199,0.28109868110024566,62280.943384073675,1054.2325718384204,62721,67236,322.0817276564658,310.20917496302815,413.59068509145493,402.96391122077785,svg/microbe_02037.svg,png/microbe_02037.png,masks/body/microbe_02037.png,masks/object/microbe_02037.png
microbe_02038,1188431730,1,4,penta_lobed,1,straight,16,4,cells,7,magenta,320,48.0,60.0,183,122,199,0.28109868110024566,62280.943384073675,1035.5226166296331,62694,67357,315.235947271995,314.79964316649955,401.0447802944173,414.8772832562594,svg/microbe_02038.svg,png/microbe_02038.png,masks/body/microbe_02038.png,masks/object/microbe_02038.png
microbe_02039,906391634,2,4,penta_lobed,1,straight,16,4,cells,7,magenta,320,48.0,60.0,183,122,199,0.28109868110024566,62280.94338406995,1048.1504523572726,62710,67388,324.84660766368785,301.9797916483785,441.290779114865,391.2613301197724,svg/microbe_02039.svg,png/microbe_02039.png,masks/body/microbe_02039.png,masks/object/microbe_02039.png
microbe_02040,677827534,3,4,penta_lobed,1,straight,16,4,cells,7,magenta,320,48.0,60.0,183,122,199,0.28109868110024566,62280.943384081125,1059.800949915344,62715,67244,323.5480118693358,309.4991347373568,399.37816574655153,425.4182913203564,svg/microbe_02040.svg,png/microbe_02040.png,masks/body/microbe_02040.png,masks/object/microbe_02040.png
microbe_02041,553050350,0,4,penta_lobed,2,curved_clockwise,16,0,smooth,0,coral,15,48.0,60.0,224,109,125,0.2826524036233139,62280.943384073675,1054.2325718384204,62721,67954,322.0817276564658,310.20917496302815,425.86211591296774,402.243606678137,svg/microbe_02041.svg,png/microbe_02041.png,masks/body/microbe_02041.png,masks/object/microbe_02041.png
microbe_02042,710736516,1,4,penta_lobed,2,curved_clockwise,16,0,smooth,0,coral,15,48.0,60.0,224,109,125,0.2826524036233139,62280.94338404387,1051.295559575306,62707,67847,323.0482062276378,308.40808402866014,423.6554764032241,412.8592805642094,svg/microbe_02042.svg,png/microbe_02042.png,masks/body/microbe_02042.png,masks/object/microbe_02042.png
microbe_02043,811047931,2,4,penta_lobed,2,curved_clockwise,16,0,smooth,0,coral,15,48.0,60.0,224,109,125,0.2826524036233139,62280.943384066224,1063.6099012954996,62727,67961,324.8434207550431,309.5440467977262,409.5868630443059,421.3620038283212,svg/microbe_02043.svg,png/microbe_02043.png,masks/body/microbe_02043.png,masks/object/microbe_02043.png
microbe_02044,1685014809,3,4,penta_lobed,2,curved_clockwise,16,0,smooth,0,coral,15,48.0,60.0,224,109,125,0.2826524036233139,62280.9433840625,1057.7627175822965,62711,68237,325.1554243232515,312.3155630496252,412.64446833103216,428.384121320365,svg/microbe_02044.svg,png/microbe_02044.png,masks/body/microbe_02044.png,masks/object/microbe_02044.png
microbe_02045,1522870221,0,4,penta_lobed,2,curved_clockwise,16,0,smooth,1,amber,55,48.0,60.0,206,124,76,0.28058917550343393,62280.943384073675,1054.2325718384204,62721,67898,322.0817276564658,310.20917496302815,427.8730067057685,404.0828216884361,svg/microbe_02045.svg,png/microbe_02045.png,masks/body/microbe_02045.png,masks/object/microbe_02045.png
microbe_02046,771208165,1,4,penta_lobed,2,curved_clockwise,16,0,smooth,1,amber,55,48.0,60.0,206,124,76,0.28058917550343393,62280.943384073675,1049.1262429966614,62702,67804,315.31256041963,312.2343764624634,425.30005067187216,394.79545408349327,svg/microbe_02046.svg,png/microbe_02046.png,masks/body/microbe_02046.png,masks/object/microbe_02046.png
microbe_02047,1333531566,2,4,penta_lobed,2,curved_clockwise,16,0,smooth,1,amber,55,48.0,60.0,206,124,76,0.28058917550343393,62280.94338405132,1073.1505338069537,62713,68120,326.5268022684674,312.73012401304936,400.8172862516068,424.1883384473336,svg/microbe_02047.svg,png/microbe_02047.png,masks/body/microbe_02047.png,masks/object/microbe_02047.png
microbe_02048,70965258,3,4,penta_lobed,2,curved_clockwise,16,0,smooth,1,amber,55,48.0,60.0,206,124,76,0.28058917550343393,62280.943384081125,1060.2897707505686,62718,67759,322.3781009091805,315.0441277738623,402.37657555040124,416.1431298585577,svg/microbe_02048.svg,png/microbe_02048.png,masks/body/microbe_02048.png,masks/object/microbe_02048.png
microbe_02049,578494739,0,4,penta_lobed,2,curved_clockwise,16,0,smooth,2,lime,95,48.0,60.0,162,145,56,0.2821770387244846,62280.943384073675,1054.2325718384204,62721,67918,322.0817276564658,310.20917496302815,421.6267257158299,405.5442309073384,svg/microbe_02049.svg,png/microbe_02049.png,masks/body/microbe_02049.png,masks/object/microbe_02049.png
microbe_02050,114838111,1,4,penta_lobed,2,curved_clockwise,16,0,smooth,2,lime,95,48.0,60.0,162,145,56,0.2821770387244846,62280.94338405132,1058.658247752796,62711,67850,315.7940334191864,320.0752028971969,393.9466923973537,426.33154256604246,svg/microbe_02050.svg,png/microbe_02050.png,masks/body/microbe_02050.png,masks/object/microbe_02050.png
microbe_02051,1581797936,2,4,penta_lobed,2,curved_clockwise,16,0,smooth,2,lime,95,48.0,60.0,162,145,56,0.2821770387244846,62280.94338404015,1038.2483965065178,62684,68184,324.3292071098378,300.7779572714185,442.0817309342882,402.0865689486231,svg/microbe_02051.svg,png/microbe_02051.png,masks/body/microbe_02051.png,masks/object/microbe_02051.png
microbe_02052,1711273084,3,4,penta_lobed,2,curved_clockwise,16,0,smooth,2,lime,95,48.0,60.0,162,145,56,0.2821770387244846,62280.94338406995,1044.285746973503,62712,68148,321.45306099519155,309.55052334064993,406.9523935543187,427.68178410240523,svg/microbe_02052.svg,png/microbe_02052.png,masks/body/microbe_02052.png,masks/object/microbe_02052.png
microbe_02053,310414477,0,4,penta_lobed,2,curved_clockwise,16,0,smooth,3,green,145,48.0,60.0,81,161,94,0.280472207918802,62280.943384073675,1054.2325718384204,62721,67937,322.0817276564658,310.20917496302815,424.22310983770126,397.5354560589822,svg/microbe_02053.svg,png/microbe_02053.png,masks/body/microbe_02053.png,masks/object/microbe_02053.png
microbe_02054,1899335223,1,4,penta_lobed,2,curved_clockwise,16,0,smooth,3,green,145,48.0,60.0,81,161,94,0.280472207918802,62280.943384066224,1070.0130485547577,62694,67951,317.6370876765343,315.3540017681082,430.87569929472915,401.71882064370465,svg/microbe_02054.svg,png/microbe_02054.png,masks/body/microbe_02054.png,masks/object/microbe_02054.png
microbe_02055,475713349,2,4,penta_lobed,2,curved_clockwise,16,0,smooth,3,green,145,48.0,60.0,81,161,94,0.280472207918802,62280.94338406995,1030.2492443041865,62701,68006,319.67373660926944,302.39190399961785,413.69654871905954,411.2934960372545,svg/microbe_02055.svg,png/microbe_02055.png,masks/body/microbe_02055.png,masks/object/microbe_02055.png
microbe_02056,2074488840,3,4,penta_lobed,2,curved_clockwise,16,0,smooth,3,green,145,48.0,60.0,81,161,94,0.280472207918802,62280.94338404015,1080.3435710134204,62710,68110,325.15678470589546,314.85736111773963,424.8462083082482,414.18595167435734,svg/microbe_02056.svg,png/microbe_02056.png,masks/body/microbe_02056.png,masks/object/microbe_02056.png
microbe_02057,1217626440,0,4,penta_lobed,2,curved_clockwise,16,0,smooth,6,violet,275,48.0,60.0,80,147,229,0.2823005310965488,62280.943384073675,1054.2325718384204,62721,68017,322.0817276564658,310.20917496302815,418.70359209707215,407.78534244182094,svg/microbe_02057.svg,png/microbe_02057.png,masks/body/microbe_02057.png,masks/object/microbe_02057.png
microbe_02058,1516957197,1,4,penta_lobed,2,curved_clockwise,16,0,smooth,6,violet,275,48.0,60.0,80,147,229,0.2823005310965488,62280.94338405505,1076.8194088130745,62715,68023,326.3277822375675,308.82346720976955,432.19038149451274,415.50849188443937,svg/microbe_02058.svg,png/microbe_02058.png,masks/body/microbe_02058.png,masks/object/microbe_02058.png
microbe_02059,188166121,2,4,penta_lobed,2,curved_clockwise,16,0,smooth,6,violet,275,48.0,60.0,80,147,229,0.2823005310965488,62280.94338405132,1064.782473581044,62702,67870,329.42066989657746,307.0455078355389,424.3088049511838,395.2047842125834,svg/microbe_02059.svg,png/microbe_02059.png,masks/body/microbe_02059.png,masks/object/microbe_02059.png
microbe_02060,268127256,3,4,penta_lobed,2,curved_clockwise,16,0,smooth,6,violet,275,48.0,60.0,80,147,229,0.2823005310965488,62280.9433840774,1070.8871732083092,62697,67774,319.90101545355515,310.15930997729504,431.54207794649784,395.64946452105886,svg/microbe_02060.svg,png/microbe_02060.png,masks/body/microbe_02060.png,masks/object/microbe_02060.png
microbe_02061,434088673,0,4,penta_lobed,2,curved_clockwise,16,0,smooth,7,magenta,320,48.0,60.0,183,122,199,0.28109868110024566,62280.943384073675,1054.2325718384204,62721,67940,322.0817276564658,310.20917496302815,419.2836773792231,399.8447967152717,svg/microbe_02061.svg,png/microbe_02061.png,masks/body/microbe_02061.png,masks/object/microbe_02061.png
microbe_02062,1584787057,1,4,penta_lobed,2,curved_clockwise,16,0,smooth,7,magenta,320,48.0,60.0,183,122,199,0.28109868110024566,62280.94338405877,1063.749784573898,62717,68138,328.8399838988254,310.51176094636605,408.5123123255647,422.73874492698206,svg/microbe_02062.svg,png/microbe_02062.png,masks/body/microbe_02062.png,masks/object/microbe_02062.png
microbe_02063,1374898781,2,4,penta_lobed,2,curved_clockwise,16,0,smooth,7,magenta,320,48.0,60.0,183,122,199,0.28109868110024566,62280.9433840476,1059.461316396251,62705,68390,325.3779194079506,311.14968293914967,414.686192552153,438.58963734839347,svg/microbe_02063.svg,png/microbe_02063.png,masks/body/microbe_02063.png,masks/object/microbe_02063.png
microbe_02064,1746196210,3,4,penta_lobed,2,curved_clockwise,16,0,smooth,7,magenta,320,48.0,60.0,183,122,199,0.28109868110024566,62280.94338405132,1034.519377887471,62695,68213,319.55932504856185,305.17827576139814,441.8137985370117,398.3361194117083,svg/microbe_02064.svg,png/microbe_02064.png,masks/body/microbe_02064.png,masks/object/microbe_02064.png
microbe_02065,899273291,0,4,penta_lobed,2,curved_clockwise,16,1,spots,0,coral,15,48.0,60.0,224,109,125,0.2826524036233139,62280.943384073675,1054.2325718384204,62721,67912,322.0817276564658,310.20917496302815,425.74131883023796,403.4704346728932,svg/microbe_02065.svg,png/microbe_02065.png,masks/body/microbe_02065.png,masks/object/microbe_02065.png
microbe_02066,734281564,1,4,penta_lobed,2,curved_clockwise,16,1,spots,0,coral,15,48.0,60.0,224,109,125,0.2826524036233139,62280.9433840774,1064.744458132067,62692,68178,328.2757021811144,303.7432739092959,415.95155425971893,432.8731136803449,svg/microbe_02066.svg,png/microbe_02066.png,masks/body/microbe_02066.png,masks/object/microbe_02066.png
microbe_02067,1563000711,2,4,penta_lobed,2,curved_clockwise,16,1,spots,0,coral,15,48.0,60.0,224,109,125,0.2826524036233139,62280.94338405505,1058.5909872386549,62715,67988,318.42485555169833,311.5232563971419,423.66668714577224,405.1276599311454,svg/microbe_02067.svg,png/microbe_02067.png,masks/body/microbe_02067.png,masks/object/microbe_02067.png
microbe_02068,1314437580,3,4,penta_lobed,2,curved_clockwise,16,1,spots,0,coral,15,48.0,60.0,224,109,125,0.2826524036233139,62280.943384066224,1073.3711926362075,62699,67869,323.6883430924593,316.4961127501644,403.19824851559537,412.91524047643287,svg/microbe_02068.svg,png/microbe_02068.png,masks/body/microbe_02068.png,masks/object/microbe_02068.png
microbe_02069,2133671737,0,4,penta_lobed,2,curved_clockwise,16,1,spots,1,amber,55,48.0,60.0,206,124,76,0.28058917550343393,62280.943384073675,1054.2325718384204,62721,67897,322.0817276564658,310.20917496302815,412.62744893673135,402.4864046920083,svg/microbe_02069.svg,png/microbe_02069.png,masks/body/microbe_02069.png,masks/object/microbe_02069.png
microbe_02070,1026271865,1,4,penta_lobed,2,curved_clockwise,16,1,spots,1,amber,55,48.0,60.0,206,124,76,0.28058917550343393,62280.94338403642,1016.2096288176792,62722,68398,327.13397061592923,293.9963131063714,429.0155309354381,415.7262197577355,svg/microbe_02070.svg,png/microbe_02070.png,masks/body/microbe_02070.png,masks/object/microbe_02070.png
microbe_02071,1196602601,2,4,penta_lobed,2,curved_clockwise,16,1,spots,1,amber,55,48.0,60.0,206,124,76,0.28058917550343393,62280.94338404387,1039.9974224602724,62685,67986,313.090910903726,309.6087756507656,428.93846957644956,403.47516310223347,svg/microbe_02071.svg,png/microbe_02071.png,masks/body/microbe_02071.png,masks/object/microbe_02071.png
microbe_02072,579064697,3,4,penta_lobed,2,curved_clockwise,16,1,spots,1,amber,55,48.0,60.0,206,124,76,0.28058917550343393,62280.943384073675,1055.840112600496,62749,68034,323.84480136883906,310.8168915097452,401.52088219646737,426.06961578201333,svg/microbe_02072.svg,png/microbe_02072.png,masks/body/microbe_02072.png,masks/object/microbe_02072.png
microbe_02073,90820692,0,4,penta_lobed,2,curved_clockwise,16,1,spots,2,lime,95,48.0,60.0,162,145,56,0.2821770387244846,62280.943384073675,1054.2325718384204,62721,67986,322.0817276564658,310.20917496302815,427.71437662715994,398.4005311444681,svg/microbe_02073.svg,png/microbe_02073.png,masks/body/microbe_02073.png,masks/object/microbe_02073.png
microbe_02074,453106789,1,4,penta_lobed,2,curved_clockwise,16,1,spots,2,lime,95,48.0,60.0,162,145,56,0.2821770387244846,62280.94338405505,1064.8741803723283,62717,68246,324.7919446743519,313.71626686186096,410.8300671101988,428.87758396559616,svg/microbe_02074.svg,png/microbe_02074.png,masks/body/microbe_02074.png,masks/object/microbe_02074.png
microbe_02075,1461310113,2,4,penta_lobed,2,curved_clockwise,16,1,spots,2,lime,95,48.0,60.0,162,145,56,0.2821770387244846,62280.943384066224,1027.4510420109832,62697,67806,329.57987688259107,301.05055704275924,398.6383948639664,411.8790759099431,svg/microbe_02075.svg,png/microbe_02075.png,masks/body/microbe_02075.png,masks/object/microbe_02075.png
microbe_02076,252040396,3,4,penta_lobed,2,curved_clockwise,16,1,spots,2,lime,95,48.0,60.0,162,145,56,0.2821770387244846,62280.943384066224,1055.5170412916507,62712,68040,329.5866235481303,301.7453628924526,411.18640477101155,416.6129134878056,svg/microbe_02076.svg,png/microbe_02076.png,masks/body/microbe_02076.png,masks/object/microbe_02076.png
microbe_02077,1426276439,0,4,penta_lobed,2,curved_clockwise,16,1,spots,3,green,145,48.0,60.0,81,161,94,0.280472207918802,62280.943384073675,1054.2325718384204,62721,67922,322.0817276564658,310.20917496302815,430.7866867332225,398.7551473176148,svg/microbe_02077.svg,png/microbe_02077.png,masks/body/microbe_02077.png,masks/object/microbe_02077.png
microbe_02078,1790319965,1,4,penta_lobed,2,curved_clockwise,16,1,spots,3,green,145,48.0,60.0,81,161,94,0.280472207918802,62280.94338405877,1037.38571486667,62715,68086,320.9541515003623,308.47781734305744,394.1088964502606,425.81255526138415,svg/microbe_02078.svg,png/microbe_02078.png,masks/body/microbe_02078.png,masks/object/microbe_02078.png
microbe_02079,1601079598,2,4,penta_lobed,2,curved_clockwise,16,1,spots,3,green,145,48.0,60.0,81,161,94,0.280472207918802,62280.94338405132,1055.0216110458532,62716,68005,329.0115922039568,300.29320871788923,428.1243255257493,414.43438465502635,svg/microbe_02079.svg,png/microbe_02079.png,masks/body/microbe_02079.png,masks/object/microbe_02079.png
microbe_02080,1035562770,3,4,penta_lobed,2,curved_clockwise,16,1,spots,3,green,145,48.0,60.0,81,161,94,0.280472207918802,62280.94338405877,1074.2262760928725,62700,67981,328.7331727708951,308.52115581780015,411.73867598354036,424.55031446127447,svg/microbe_02080.svg,png/microbe_02080.png,masks/body/microbe_02080.png,masks/object/microbe_02080.png
microbe_02081,1996511664,0,4,penta_lobed,2,curved_clockwise,16,1,spots,6,violet,275,48.0,60.0,80,147,229,0.2823005310965488,62280.943384073675,1054.2325718384204,62721,68059,322.0817276564658,310.20917496302815,427.7340646829423,408.85549107613383,svg/microbe_02081.svg,png/microbe_02081.png,masks/body/microbe_02081.png,masks/object/microbe_02081.png
microbe_02082,1056156749,1,4,penta_lobed,2,curved_clockwise,16,1,spots,6,violet,275,48.0,60.0,80,147,229,0.2823005310965488,62280.943384066224,1029.9535526567283,62702,67704,317.4359525959296,306.5720080693224,426.18120796207336,394.2639367377608,svg/microbe_02082.svg,png/microbe_02082.png,masks/body/microbe_02082.png,masks/object/microbe_02082.png
microbe_02083,1168525624,2,4,penta_lobed,2,curved_clockwise,16,1,spots,6,violet,275,48.0,60.0,80,147,229,0.2823005310965488,62280.9433840476,1048.9230270217372,62699,68077,320.6813169485679,312.95407854676387,413.2900971372228,417.066404811646,svg/microbe_02083.svg,png/microbe_02083.png,masks/body/microbe_02083.png,masks/object/microbe_02083.png
microbe_02084,1706706727,3,4,penta_lobed,2,curved_clockwise,16,1,spots,6,violet,275,48.0,60.0,80,147,229,0.2823005310965488,62280.94338404387,1069.7656600474056,62710,68073,323.2932588499279,309.5691663207635,418.90405025717445,420.55159480416864,svg/microbe_02084.svg,png/microbe_02084.png,masks/body/microbe_02084.png,masks/object/microbe_02084.png
microbe_02085,994049721,0,4,penta_lobed,2,curved_clockwise,16,1,spots,7,magenta,320,48.0,60.0,183,122,199,0.28109868110024566,62280.943384073675,1054.2325718384204,62721,67954,322.0817276564658,310.20917496302815,431.8196604021597,404.7002114389078,svg/microbe_02085.svg,png/microbe_02085.png,masks/body/microbe_02085.png,masks/object/microbe_02085.png
microbe_02086,997187708,1,4,penta_lobed,2,curved_clockwise,16,1,spots,7,magenta,320,48.0,60.0,183,122,199,0.28109868110024566,62280.9433840625,1059.7661381348357,62707,67946,325.8648660630688,305.5192158384325,412.20403071784426,416.46412431166874,svg/microbe_02086.svg,png/microbe_02086.png,masks/body/microbe_02086.png,masks/object/microbe_02086.png
microbe_02087,853977269,2,4,penta_lobed,2,curved_clockwise,16,1,spots,7,magenta,320,48.0,60.0,183,122,199,0.28109868110024566,62280.94338405505,1041.9314597599152,62710,67852,318.66263793347457,308.9367812120879,421.01599745564937,402.72497469686016,svg/microbe_02087.svg,png/microbe_02087.png,masks/body/microbe_02087.png,masks/object/microbe_02087.png
microbe_02088,661896618,3,4,penta_lobed,2,curved_clockwise,16,1,spots,7,magenta,320,48.0,60.0,183,122,199,0.28109868110024566,62280.94338405877,1064.5141653680275,62691,67930,320.2664222632573,310.59747517722354,411.73966474294116,422.972184902021,svg/microbe_02088.svg,png/microbe_02088.png,masks/body/microbe_02088.png,masks/object/microbe_02088.png
microbe_02089,1560454564,0,4,penta_lobed,2,curved_clockwise,16,2,stripes,0,coral,15,48.0,60.0,224,109,125,0.2826524036233139,62280.943384073675,1054.2325718384204,62721,67900,322.0817276564658,310.20917496302815,428.9844625588574,399.0464978530624,svg/microbe_02089.svg,png/microbe_02089.png,masks/body/microbe_02089.png,masks/object/microbe_02089.png
microbe_02090,442043928,1,4,penta_lobed,2,curved_clockwise,16,2,stripes,0,coral,15,48.0,60.0,224,109,125,0.2826524036233139,62280.94338405505,1043.904435551111,62711,67993,313.7025245564349,314.96560879866036,419.66346482071015,401.8109727423999,svg/microbe_02090.svg,png/microbe_02090.png,masks/body/microbe_02090.png,masks/object/microbe_02090.png
microbe_02091,2122246695,2,4,penta_lobed,2,curved_clockwise,16,2,stripes,0,coral,15,48.0,60.0,224,109,125,0.2826524036233139,62280.9433840625,1070.0490849713765,62713,68086,319.3075514930379,317.01070512165717,425.0817607803075,404.1278387631131,svg/microbe_02091.svg,png/microbe_02091.png,masks/body/microbe_02091.png,masks/object/microbe_02091.png
microbe_02092,625405206,3,4,penta_lobed,2,curved_clockwise,16,2,stripes,0,coral,15,48.0,60.0,224,109,125,0.2826524036233139,62280.94338406995,1063.816812393009,62703,68194,322.26021210934937,312.0442852112026,421.82155483408945,414.8488619786933,svg/microbe_02092.svg,png/microbe_02092.png,masks/body/microbe_02092.png,masks/object/microbe_02092.png
microbe_02093,614914624,0,4,penta_lobed,2,curved_clockwise,16,2,stripes,1,amber,55,48.0,60.0,206,124,76,0.28058917550343393,62280.943384073675,1054.2325718384204,62721,67950,322.0817276564658,310.20917496302815,427.2513984253268,400.5997982466906,svg/microbe_02093.svg,png/microbe_02093.png,masks/body/microbe_02093.png,masks/object/microbe_02093.png
microbe_02094,1170661186,1,4,penta_lobed,2,curved_clockwise,16,2,stripes,1,amber,55,48.0,60.0,206,124,76,0.28058917550343393,62280.94338404387,1076.9939435106526,62705,67928,335.73121506322235,302.3001834039435,414.01663496835323,411.56540680297144,svg/microbe_02094.svg,png/microbe_02094.png,masks/body/microbe_02094.png,masks/object/microbe_02094.png
microbe_02095,1523965598,2,4,penta_lobed,2,curved_clockwise,16,2,stripes,1,amber,55,48.0,60.0,206,124,76,0.28058917550343393,62280.943384066224,1063.1505863347975,62731,67850,324.25101903118286,313.49421829838224,407.30088123387674,418.54603114130765,svg/microbe_02095.svg,png/microbe_02095.png,masks/body/microbe_02095.png,masks/object/microbe_02095.png
microbe_02096,430835127,3,4,penta_lobed,2,curved_clockwise,16,2,stripes,1,amber,55,48.0,60.0,206,124,76,0.28058917550343393,62280.94338405505,1062.6121242505278,62731,67755,323.7612422844969,309.1867849763466,438.20130500517035,393.4411610706178,svg/microbe_02096.svg,png/microbe_02096.png,masks/body/microbe_02096.png,masks/object/microbe_02096.png
microbe_02097,1068687120,0,4,penta_lobed,2,curved_clockwise,16,2,stripes,2,lime,95,48.0,60.0,162,145,56,0.2821770387244846,62280.943384073675,1054.2325718384204,62721,67879,322.0817276564658,310.20917496302815,426.3053180195557,403.8060663281416,svg/microbe_02097.svg,png/microbe_02097.png,masks/body/microbe_02097.png,masks/object/microbe_02097.png
microbe_02098,1826158411,1,4,penta_lobed,2,curved_clockwise,16,2,stripes,2,lime,95,48.0,60.0,162,145,56,0.2821770387244846,62280.943384066224,1057.7457474468729,62712,67841,326.89087327936465,308.75541059437353,405.9088595148013,415.9158550360572,svg/microbe_02098.svg,png/microbe_02098.png,masks/body/microbe_02098.png,masks/object/microbe_02098.png
microbe_02099,1392479406,2,4,penta_lobed,2,curved_clockwise,16,2,stripes,2,lime,95,48.0,60.0,162,145,56,0.2821770387244846,62280.943384066224,1040.8433244280945,62698,67939,319.7443783852913,310.69868678147753,407.18244615046467,426.01828005139214,svg/microbe_02099.svg,png/microbe_02099.png,masks/body/microbe_02099.png,masks/object/microbe_02099.png
microbe_02100,988325961,3,4,penta_lobed,2,curved_clockwise,16,2,stripes,2,lime,95,48.0,60.0,162,145,56,0.2821770387244846,62280.9433840476,1037.0560572328839,62689,68004,320.0745810908711,310.66548875711106,405.97462715002996,424.1184076698177,svg/microbe_02100.svg,png/microbe_02100.png,masks/body/microbe_02100.png,masks/object/microbe_02100.png
microbe_02101,1459964532,0,4,penta_lobed,2,curved_clockwise,16,2,stripes,3,green,145,48.0,60.0,81,161,94,0.280472207918802,62280.943384073675,1054.2325718384204,62721,67815,322.0817276564658,310.20917496302815,417.80739204699563,401.52305806190043,svg/microbe_02101.svg,png/microbe_02101.png,masks/body/microbe_02101.png,masks/object/microbe_02101.png
microbe_02102,2141652486,1,4,penta_lobed,2,curved_clockwise,16,2,stripes,3,green,145,48.0,60.0,81,161,94,0.280472207918802,62280.943384073675,1051.720339506655,62696,68137,320.6541596259785,306.1554345552579,445.5937084791101,401.3533239623779,svg/microbe_02102.svg,png/microbe_02102.png,masks/body/microbe_02102.png,masks/object/microbe_02102.png
microbe_02103,916200710,2,4,penta_lobed,2,curved_clockwise,16,2,stripes,3,green,145,48.0,60.0,81,161,94,0.280472207918802,62280.94338406995,1070.235909071613,62691,67736,328.33307601421916,304.2719928872064,432.76161553417506,410.78257596291945,svg/microbe_02103.svg,png/microbe_02103.png,masks/body/microbe_02103.png,masks/object/microbe_02103.png
microbe_02104,864748327,3,4,penta_lobed,2,curved_clockwise,16,2,stripes,3,green,145,48.0,60.0,81,161,94,0.280472207918802,62280.943384066224,1047.3262840740142,62721,67930,319.7688798152447,307.4578253798657,435.8956269365741,396.09692443408915,svg/microbe_02104.svg,png/microbe_02104.png,masks/body/microbe_02104.png,masks/object/microbe_02104.png
